5MB,0,22.487692956924437,low-bw,5ms,min-loss
5MB,0,10.96630895614624,low-bw,5ms,min-loss
5MB,0,11.470128183364867,low-bw,5ms,min-loss
5MB,0,12.12834108352661,low-bw,5ms,min-loss
5MB,-2,-3.12,low-bw,5ms,min-loss
5MB,0,13.216833000183104,low-bw,5ms,min-loss
5MB,-2,-3.12,low-bw,5ms,min-loss
5MB,0,11.413299207687377,low-bw,5ms,min-loss
5MB,0,12.818300848007201,low-bw,5ms,min-loss
5MB,0,12.464183931350707,low-bw,5ms,min-loss
5MB,0,10.823327903747558,low-bw,5ms,min-loss
5MB,0,10.471062784194945,low-bw,5ms,min-loss
5MB,0,11.414553050994872,low-bw,5ms,min-loss
5MB,256,7.008777027130127,low-bw,5ms,min-loss
5MB,0,11.853459005355834,low-bw,5ms,min-loss
5MB,0,9.873034124374389,low-bw,5ms,min-loss
5MB,0,-0.8535479259490968,low-bw,5ms,min-loss
5MB,0,40.999057893753054,low-bw,5ms,min-loss
5MB,0,12.371003990173339,low-bw,5ms,min-loss
5MB,0,10.32346785545349,low-bw,5ms,min-loss
5MB,0,10.960557107925414,low-bw,5ms,min-loss
5MB,-2,-3.12,low-bw,5ms,min-loss
5MB,0,12.017760877609252,low-bw,5ms,min-loss
5MB,-2,-3.12,low-bw,5ms,min-loss
20MB,0,42.37996614456177,low-bw,5ms,min-loss
20MB,256,41.39086401939392,low-bw,5ms,min-loss
20MB,256,21.82241189956665,low-bw,5ms,min-loss
20MB,0,45.722443943023684,low-bw,5ms,min-loss
20MB,0,42.69645202636719,low-bw,5ms,min-loss
20MB,0,45.72808421134949,low-bw,5ms,min-loss
20MB,-2,-3.12,low-bw,5ms,min-loss
20MB,0,42.85990107536316,low-bw,5ms,min-loss
20MB,0,45.040710096359255,low-bw,5ms,min-loss
20MB,256,17.664377098083495,low-bw,5ms,min-loss
20MB,0,43.24640501022339,low-bw,5ms,min-loss
20MB,0,41.84365594863892,low-bw,5ms,min-loss
20MB,0,43.34568489074707,low-bw,5ms,min-loss
20MB,-2,-3.12,low-bw,5ms,min-loss
20MB,0,45.067189102172854,low-bw,5ms,min-loss
20MB,0,44.76046503067017,low-bw,5ms,min-loss
20MB,256,15.718783025741576,low-bw,5ms,min-loss
20MB,0,43.94767797470093,low-bw,5ms,min-loss
20MB,0,44.599044208526614,low-bw,5ms,min-loss
20MB,0,41.43103898048401,low-bw,5ms,min-loss
20MB,-2,-3.12,low-bw,5ms,min-loss
20MB,-2,-3.12,low-bw,5ms,min-loss
20MB,0,52.43024385452271,low-bw,5ms,min-loss
20MB,256,44.415821914672854,low-bw,5ms,min-loss
20MB,256,8.698186998367309,low-bw,5ms,min-loss
50MB,256,117.94660413742065,low-bw,5ms,min-loss
50MB,256,117.94104111671447,low-bw,5ms,min-loss
50MB,256,117.91428387641906,low-bw,5ms,min-loss
50MB,256,117.92250383377075,low-bw,5ms,min-loss
50MB,256,117.90165699005126,low-bw,5ms,min-loss
50MB,256,117.93719518661499,low-bw,5ms,min-loss
50MB,256,117.91926396369934,low-bw,5ms,min-loss
50MB,-2,-3.12,low-bw,5ms,min-loss
50MB,256,107.88827312469482,low-bw,5ms,min-loss
50MB,256,117.9097532081604,low-bw,5ms,min-loss
50MB,256,117.90956891059875,low-bw,5ms,min-loss
50MB,256,117.91153896331787,low-bw,5ms,min-loss
50MB,256,117.92253602027893,low-bw,5ms,min-loss
50MB,256,117.92742312431335,low-bw,5ms,min-loss
50MB,-2,-3.12,low-bw,5ms,min-loss
50MB,256,107.86940801620483,low-bw,5ms,min-loss
50MB,256,117.9113491821289,low-bw,5ms,min-loss
50MB,256,117.90462291717529,low-bw,5ms,min-loss
50MB,-2,-3.12,low-bw,5ms,min-loss
50MB,256,107.93847001075744,low-bw,5ms,min-loss
50MB,256,117.94166291236877,low-bw,5ms,min-loss
50MB,256,117.91417801856994,low-bw,5ms,min-loss
50MB,256,117.91089594841003,low-bw,5ms,min-loss
50MB,256,117.90164793014526,low-bw,5ms,min-loss
50MB,256,117.94860089302063,low-bw,5ms,min-loss
5MB,256,116.73099506378173,low-bw,110ms,min-loss
5MB,256,117.0205370235443,low-bw,110ms,min-loss
5MB,256,117.15818489074707,low-bw,110ms,min-loss
5MB,-2,-3.12,low-bw,110ms,min-loss
5MB,256,106.70514691352844,low-bw,110ms,min-loss
5MB,256,117.08143413543701,low-bw,110ms,min-loss
5MB,256,117.12553108215332,low-bw,110ms,min-loss
5MB,256,117.0414179611206,low-bw,110ms,min-loss
5MB,256,117.04386795043945,low-bw,110ms,min-loss
5MB,256,117.11234581947326,low-bw,110ms,min-loss
5MB,-2,-3.12,low-bw,110ms,min-loss
5MB,256,106.90563381195068,low-bw,110ms,min-loss
5MB,256,117.10303080558776,low-bw,110ms,min-loss
5MB,256,116.71203506469726,low-bw,110ms,min-loss
5MB,256,117.1220871257782,low-bw,110ms,min-loss
5MB,256,116.97029293060302,low-bw,110ms,min-loss
5MB,256,116.87583196640014,low-bw,110ms,min-loss
5MB,256,117.11669004440307,low-bw,110ms,min-loss
5MB,256,117.12910187721252,low-bw,110ms,min-loss
5MB,256,117.1302839565277,low-bw,110ms,min-loss
5MB,256,117.06398213386535,low-bw,110ms,min-loss
5MB,256,117.11315596580505,low-bw,110ms,min-loss
5MB,256,117.14114511489868,low-bw,110ms,min-loss
5MB,256,117.122036819458,low-bw,110ms,min-loss
5MB,256,117.02857602119445,low-bw,110ms,min-loss
20MB,256,89.22374809265136,low-bw,110ms,min-loss
20MB,256,116.99645293235778,low-bw,110ms,min-loss
20MB,256,117.11499703407287,low-bw,110ms,min-loss
20MB,-2,-3.12,low-bw,110ms,min-loss
20MB,256,106.72599208831787,low-bw,110ms,min-loss
20MB,256,117.11216199874877,low-bw,110ms,min-loss
20MB,256,116.63761294364929,low-bw,110ms,min-loss
20MB,256,117.11099994659423,low-bw,110ms,min-loss
20MB,256,117.12083113670349,low-bw,110ms,min-loss
20MB,256,117.07843101501464,low-bw,110ms,min-loss
20MB,256,117.12839997291564,low-bw,110ms,min-loss
20MB,256,117.07588685035705,low-bw,110ms,min-loss
20MB,256,117.08242094993591,low-bw,110ms,min-loss
20MB,256,117.0206729221344,low-bw,110ms,min-loss
20MB,256,117.05814683914184,low-bw,110ms,min-loss
20MB,256,117.0833588886261,low-bw,110ms,min-loss
20MB,256,116.99316895484924,low-bw,110ms,min-loss
20MB,256,117.13227403640747,low-bw,110ms,min-loss
20MB,256,117.12617099761962,low-bw,110ms,min-loss
20MB,256,117.15090001106262,low-bw,110ms,min-loss
20MB,256,117.12550890922546,low-bw,110ms,min-loss
20MB,256,117.04798114776611,low-bw,110ms,min-loss
20MB,256,117.15469491958618,low-bw,110ms,min-loss
20MB,256,117.1252220916748,low-bw,110ms,min-loss
20MB,256,117.12894404411315,low-bw,110ms,min-loss
50MB,256,116.0967100906372,low-bw,110ms,min-loss
50MB,256,117.09648406982421,low-bw,110ms,min-loss
50MB,256,117.11300218582153,low-bw,110ms,min-loss
50MB,256,117.15585220336914,low-bw,110ms,min-loss
50MB,256,117.14103210449218,low-bw,110ms,min-loss
50MB,256,117.14974892616272,low-bw,110ms,min-loss
50MB,256,117.05375802993774,low-bw,110ms,min-loss
50MB,256,117.11413205146789,low-bw,110ms,min-loss
50MB,256,117.11524498939514,low-bw,110ms,min-loss
50MB,-2,-3.12,low-bw,110ms,min-loss
50MB,256,106.66045606613159,low-bw,110ms,min-loss
50MB,256,117.10764897346496,low-bw,110ms,min-loss
50MB,256,117.11251914978027,low-bw,110ms,min-loss
50MB,256,117.09033120155334,low-bw,110ms,min-loss
50MB,-2,-3.12,low-bw,110ms,min-loss
50MB,256,106.77869093894958,low-bw,110ms,min-loss
50MB,256,116.99618018150329,low-bw,110ms,min-loss
50MB,256,117.14656603813171,low-bw,110ms,min-loss
50MB,256,117.14247692108154,low-bw,110ms,min-loss
50MB,-2,-3.12,low-bw,110ms,min-loss
50MB,256,106.69928586959838,low-bw,110ms,min-loss
50MB,256,117.05480206489563,low-bw,110ms,min-loss
50MB,256,117.00683200836181,low-bw,110ms,min-loss
50MB,256,116.14434707641601,low-bw,110ms,min-loss
50MB,256,117.16320097923278,low-bw,110ms,min-loss
5MB,-2,-3.12,low-bw,175ms,min-loss
5MB,256,78.29856098175048,low-bw,175ms,min-loss
5MB,256,15.504361991882323,low-bw,175ms,min-loss
5MB,256,58.84561408042908,low-bw,175ms,min-loss
5MB,256,116.43161094665527,low-bw,175ms,min-loss
5MB,256,78.25472200393676,low-bw,175ms,min-loss
5MB,256,116.48193300247192,low-bw,175ms,min-loss
5MB,256,116.44050491333007,low-bw,175ms,min-loss
5MB,256,116.04058206558227,low-bw,175ms,min-loss
5MB,256,116.43360412597656,low-bw,175ms,min-loss
5MB,256,116.45001519203186,low-bw,175ms,min-loss
5MB,256,116.23473704338073,low-bw,175ms,min-loss
5MB,-2,-3.12,low-bw,175ms,min-loss
5MB,256,105.79678380966186,low-bw,175ms,min-loss
5MB,256,116.45995510101318,low-bw,175ms,min-loss
5MB,256,116.24175608634948,low-bw,175ms,min-loss
5MB,-2,-3.12,low-bw,175ms,min-loss
5MB,-2,-3.12,low-bw,175ms,min-loss
5MB,256,95.23341787338256,low-bw,175ms,min-loss
5MB,256,7.8577259826660155,low-bw,175ms,min-loss
5MB,256,116.4914158630371,low-bw,175ms,min-loss
5MB,256,116.4699429321289,low-bw,175ms,min-loss
5MB,256,116.47942293167114,low-bw,175ms,min-loss
5MB,256,116.47976196289062,low-bw,175ms,min-loss
5MB,-2,-3.12,low-bw,175ms,min-loss
20MB,256,105.74175394058227,low-bw,175ms,min-loss
20MB,256,116.44550908088684,low-bw,175ms,min-loss
20MB,256,116.43220293998718,low-bw,175ms,min-loss
20MB,256,116.34297812461853,low-bw,175ms,min-loss
20MB,256,116.08007395744323,low-bw,175ms,min-loss
20MB,256,116.41907394409179,low-bw,175ms,min-loss
20MB,256,89.81749785423278,low-bw,175ms,min-loss
20MB,256,74.4166199016571,low-bw,175ms,min-loss
20MB,256,116.45592105865478,low-bw,175ms,min-loss
20MB,256,116.46537316322326,low-bw,175ms,min-loss
20MB,256,116.47775686264038,low-bw,175ms,min-loss
20MB,256,86.26353180885314,low-bw,175ms,min-loss
20MB,256,83.42286003112793,low-bw,175ms,min-loss
20MB,-2,-3.12,low-bw,175ms,min-loss
20MB,256,89.44642699241638,low-bw,175ms,min-loss
20MB,256,13.503136043548583,low-bw,175ms,min-loss
20MB,256,116.4645251083374,low-bw,175ms,min-loss
20MB,256,116.51476514816284,low-bw,175ms,min-loss
20MB,256,58.704706077575686,low-bw,175ms,min-loss
20MB,256,116.46941388130188,low-bw,175ms,min-loss
20MB,256,82.81272709846496,low-bw,175ms,min-loss
20MB,256,116.48413908958435,low-bw,175ms,min-loss
20MB,256,116.46726716041564,low-bw,175ms,min-loss
20MB,-2,-3.12,low-bw,175ms,min-loss
20MB,256,105.6493920135498,low-bw,175ms,min-loss
50MB,256,116.49907386779785,low-bw,175ms,min-loss
50MB,-2,-3.12,low-bw,175ms,min-loss
50MB,256,105.49013889312744,low-bw,175ms,min-loss
50MB,-2,-3.12,low-bw,175ms,min-loss
50MB,256,105.73691118240356,low-bw,175ms,min-loss
50MB,256,116.19455993652343,low-bw,175ms,min-loss
50MB,256,116.45449197769165,low-bw,175ms,min-loss
50MB,256,116.48609102249145,low-bw,175ms,min-loss
50MB,-2,-3.12,low-bw,175ms,min-loss
50MB,256,105.75249302864074,low-bw,175ms,min-loss
50MB,256,116.44216406822204,low-bw,175ms,min-loss
50MB,256,116.4821761894226,low-bw,175ms,min-loss
50MB,256,116.4703000831604,low-bw,175ms,min-loss
50MB,256,116.46497786521911,low-bw,175ms,min-loss
50MB,256,116.4687598991394,low-bw,175ms,min-loss
50MB,-2,-3.12,low-bw,175ms,min-loss
50MB,256,105.73024213790893,low-bw,175ms,min-loss
50MB,256,116.35113108634948,low-bw,175ms,min-loss
50MB,256,63.7592679309845,low-bw,175ms,min-loss
50MB,256,116.46987307548522,low-bw,175ms,min-loss
50MB,256,116.51201904296875,low-bw,175ms,min-loss
50MB,256,116.49739897727966,low-bw,175ms,min-loss
50MB,256,116.43581402778625,low-bw,175ms,min-loss
50MB,256,71.41225898742675,low-bw,175ms,min-loss
50MB,256,116.507769947052,low-bw,175ms,min-loss
5MB,0,4.371909980773926,mid-bw,5ms,no-loss
5MB,0,3.407468919754028,mid-bw,5ms,no-loss
5MB,0,1.3176330375671386,mid-bw,5ms,no-loss
5MB,0,2.7259699153900145,mid-bw,5ms,no-loss
5MB,0,3.1628271389007567,mid-bw,5ms,no-loss
5MB,0,2.3240560340881347,mid-bw,5ms,no-loss
5MB,0,2.904667978286743,mid-bw,5ms,no-loss
5MB,0,3.9067040729522704,mid-bw,5ms,no-loss
5MB,0,2.4683450508117675,mid-bw,5ms,no-loss
5MB,0,3.3674091148376464,mid-bw,5ms,no-loss
5MB,0,2.9559289264678954,mid-bw,5ms,no-loss
5MB,0,2.9553090381622313,mid-bw,5ms,no-loss
5MB,0,3.0019758987426757,mid-bw,5ms,no-loss
5MB,0,4.462325935363769,mid-bw,5ms,no-loss
5MB,0,4.108598117828369,mid-bw,5ms,no-loss
5MB,0,2.518524055480957,mid-bw,5ms,no-loss
5MB,0,2.6684910106658934,mid-bw,5ms,no-loss
5MB,0,2.9037278938293456,mid-bw,5ms,no-loss
5MB,0,3.2041398334503173,mid-bw,5ms,no-loss
5MB,0,3.617236976623535,mid-bw,5ms,no-loss
5MB,0,4.475014095306396,mid-bw,5ms,no-loss
5MB,0,2.155062084197998,mid-bw,5ms,no-loss
5MB,0,2.9996939945220946,mid-bw,5ms,no-loss
5MB,0,2.153491859436035,mid-bw,5ms,no-loss
5MB,0,3.3159121322631835,mid-bw,5ms,no-loss
20MB,0,9.368466024398803,mid-bw,5ms,no-loss
20MB,0,9.374654893875121,mid-bw,5ms,no-loss
20MB,256,118.05350816726684,mid-bw,5ms,no-loss
20MB,0,5.408860092163086,mid-bw,5ms,no-loss
20MB,0,9.731212978363036,mid-bw,5ms,no-loss
20MB,0,8.20862091064453,mid-bw,5ms,no-loss
20MB,0,6.418902997970581,mid-bw,5ms,no-loss
20MB,256,8.172075872421264,mid-bw,5ms,no-loss
20MB,0,9.735581045150756,mid-bw,5ms,no-loss
20MB,0,9.52318799972534,mid-bw,5ms,no-loss
20MB,0,8.73783004760742,mid-bw,5ms,no-loss
20MB,0,6.053584938049316,mid-bw,5ms,no-loss
20MB,0,10.165301208496093,mid-bw,5ms,no-loss
20MB,0,10.888698940277099,mid-bw,5ms,no-loss
20MB,0,10.350317125320434,mid-bw,5ms,no-loss
20MB,0,9.410627012252807,mid-bw,5ms,no-loss
20MB,0,9.06733787536621,mid-bw,5ms,no-loss
20MB,0,9.953378086090087,mid-bw,5ms,no-loss
20MB,0,7.412887935638428,mid-bw,5ms,no-loss
20MB,0,10.953199987411498,mid-bw,5ms,no-loss
20MB,0,9.632709865570067,mid-bw,5ms,no-loss
20MB,0,8.61562479019165,mid-bw,5ms,no-loss
20MB,0,9.462539796829223,mid-bw,5ms,no-loss
20MB,0,5.720679883956909,mid-bw,5ms,no-loss
