5MB,0,5.260104064941406,low-bw,5ms,no-loss
5MB,0,5.907009963989258,low-bw,5ms,no-loss
5MB,0,5.117787961959839,low-bw,5ms,no-loss
5MB,0,5.353255157470703,low-bw,5ms,no-loss
5MB,0,5.1539179134368895,low-bw,5ms,no-loss
5MB,0,4.873376970291138,low-bw,5ms,no-loss
5MB,0,5.20164192199707,low-bw,5ms,no-loss
5MB,0,5.289254789352417,low-bw,5ms,no-loss
5MB,0,4.998317127227783,low-bw,5ms,no-loss
5MB,0,4.836619024276733,low-bw,5ms,no-loss
5MB,0,6.198641901016235,low-bw,5ms,no-loss
5MB,0,5.252451066970825,low-bw,5ms,no-loss
5MB,0,5.035602931976318,low-bw,5ms,no-loss
5MB,0,4.95384991645813,low-bw,5ms,no-loss
5MB,0,5.765565042495727,low-bw,5ms,no-loss
5MB,0,5.8547657775878905,low-bw,5ms,no-loss
5MB,0,6.11442006111145,low-bw,5ms,no-loss
5MB,0,5.10095513343811,low-bw,5ms,no-loss
5MB,0,5.450732831954956,low-bw,5ms,no-loss
5MB,0,5.31530797958374,low-bw,5ms,no-loss
5MB,0,6.201200847625732,low-bw,5ms,no-loss
5MB,0,5.354304914474487,low-bw,5ms,no-loss
5MB,0,5.6536830711364745,low-bw,5ms,no-loss
5MB,0,6.202442054748535,low-bw,5ms,no-loss
5MB,0,8.24310601234436,low-bw,5ms,no-loss
20MB,0,19.41987693786621,low-bw,5ms,no-loss
20MB,0,20.05982006072998,low-bw,5ms,no-loss
20MB,0,19.46875012397766,low-bw,5ms,no-loss
20MB,0,19.307847146987914,low-bw,5ms,no-loss
20MB,0,20.055071954727172,low-bw,5ms,no-loss
20MB,0,18.819182996749877,low-bw,5ms,no-loss
20MB,0,20.83167303085327,low-bw,5ms,no-loss
20MB,0,18.72056806564331,low-bw,5ms,no-loss
20MB,0,19.719006900787353,low-bw,5ms,no-loss
20MB,0,19.206338052749633,low-bw,5ms,no-loss
20MB,0,19.054396991729735,low-bw,5ms,no-loss
20MB,0,19.664353017807006,low-bw,5ms,no-loss
20MB,0,21.7253471660614,low-bw,5ms,no-loss
20MB,0,19.271793966293334,low-bw,5ms,no-loss
20MB,0,18.869466190338134,low-bw,5ms,no-loss
20MB,0,19.261168127059936,low-bw,5ms,no-loss
20MB,0,19.619458084106444,low-bw,5ms,no-loss
20MB,0,19.568223123550414,low-bw,5ms,no-loss
20MB,0,22.30389702796936,low-bw,5ms,no-loss
20MB,0,20.26376712799072,low-bw,5ms,no-loss
20MB,0,20.12318814277649,low-bw,5ms,no-loss
20MB,0,19.715481882095336,low-bw,5ms,no-loss
20MB,0,19.669730072021483,low-bw,5ms,no-loss
20MB,0,20.666723136901854,low-bw,5ms,no-loss
20MB,0,19.90741003036499,low-bw,5ms,no-loss
50MB,0,49.13362205505371,low-bw,5ms,no-loss
50MB,0,48.07386887550354,low-bw,5ms,no-loss
50MB,0,48.86011207580567,low-bw,5ms,no-loss
50MB,0,50.53574312210083,low-bw,5ms,no-loss
50MB,0,49.176603918075564,low-bw,5ms,no-loss
50MB,0,49.16657388687134,low-bw,5ms,no-loss
50MB,0,47.63160694122315,low-bw,5ms,no-loss
50MB,0,48.425693159103396,low-bw,5ms,no-loss
50MB,0,49.896232013702395,low-bw,5ms,no-loss
50MB,0,50.70773494720459,low-bw,5ms,no-loss
50MB,0,50.07162893295288,low-bw,5ms,no-loss
50MB,0,50.87016809463501,low-bw,5ms,no-loss
50MB,0,51.97748411178589,low-bw,5ms,no-loss
50MB,0,50.725943927764895,low-bw,5ms,no-loss
50MB,0,49.64725220680237,low-bw,5ms,no-loss
50MB,0,49.37249601364136,low-bw,5ms,no-loss
50MB,0,50.1732288646698,low-bw,5ms,no-loss
50MB,0,48.34078491210938,low-bw,5ms,no-loss
50MB,0,48.235016946792605,low-bw,5ms,no-loss
50MB,0,48.91836798667908,low-bw,5ms,no-loss
50MB,0,49.50816905975342,low-bw,5ms,no-loss
50MB,0,49.747041110992434,low-bw,5ms,no-loss
50MB,0,49.27418506622315,low-bw,5ms,no-loss
50MB,0,49.7446240234375,low-bw,5ms,no-loss
50MB,0,50.125729923248294,low-bw,5ms,no-loss
5MB,0,23.964694147109984,low-bw,110ms,no-loss
5MB,0,8.114915018081664,low-bw,110ms,no-loss
